x,y,rec_logPGA,mean_logPGA_1,q05_logPGA_1,q95_logPGA_1,mean_logPGA_2,q05_logPGA_2,q95_logPGA_2
-6.693386773547095,0,-2.784020170542536,-1.4467241798928332,-2.5650599582505933,-0.32838840153507287,-2.498755590314373,-3.0182835197129343,-1.9706892977423462
-6.613226452905812,0,-2.658489227996232,-1.43815835910493,-2.5570444979111904,-0.31927222029866975,-2.4983256344737157,-3.0165497732401896,-1.960233160168564
-6.53306613226453,0,-2.704075784908825,-1.4296338720169348,-2.549051672172861,-0.31021607186100875,-2.4943452094634537,-3.023867641023564,-1.9549302977866179
-6.452905811623246,0,-2.573632160246339,-1.4211513638809754,-2.541082634071202,-0.301220093690749,-2.486007663981365,-3.050897289624688,-1.9508645399934383
-6.3727454909819645,0,-2.6441731035079417,-1.4127115241292596,-2.533138560353597,-0.29228448790492223,-2.469825910892862,-3.0264260397326392,-1.9372925513294588
-6.292585170340683,0,-2.61079979041876,-1.404315086561706,-2.525220652417473,-0.2834095207059393,-2.5063414078983643,-3.0643069953527187,-1.961666987682554
-6.212424849699399,0,-2.543301594164063,-1.3959628295193254,-2.517330137199143,-0.27459552183950753,-2.5358664151925203,-3.094897606522298,-2.001195282659387
-6.1322645290581175,0,-2.605242074207943,-1.3876555760411162,-2.5094682680126237,-0.26584288406960854,-2.560917032707291,-3.121715885171545,-2.009720619650203
-6.052104208416834,0,-2.727556242806157,-1.3793941940021652,-2.5016363253376306,-0.2571520626666999,-2.579019252541339,-3.1182070225240475,-2.028196528603224
-5.971943887775552,0,-2.5646013763623112,-1.3711795962305509,-2.493835617555807,-0.2485235749052943,-2.5955652750637133,-3.158742402207917,-2.0599545355356805
-5.891783567134269,0,-2.5640470482064788,-1.3630127406005244,-2.4860674816340165,-0.23995799956703223,-2.606751421275418,-3.165957246412727,-2.052183168254494
-5.811623246492987,0,-2.478274183281899,-1.3548946300993698,-2.4783332837533765,-0.2314559764453632,-2.6168231594921405,-3.1926720667404576,-2.067311137161652
-5.731462925851703,0,-2.3571865367019043,-1.3468263128652394,-2.470634419882564,-0.22301820584791465,-2.627134799950737,-3.1974478845575875,-2.0829395869928278
-5.651302605210422,0,-2.400379844674344,-1.3388088821931625,-2.4629723162937234,-0.2146454480926019,-2.6337485972379624,-3.1983664884856853,-2.0712593505738273
-5.571142284569138,0,-2.637234278452964,-1.3308434765063561,-2.4553484300191886,-0.20633852299352373,-2.6322607853578015,-3.203750454382813,-2.0851989838410168
-5.490981963927856,0,-2.5218055404882755,-1.3229312792898344,-2.4477642492470553,-0.1980983093326134,-2.6308847977748755,-3.1970921035224023,-2.0718644487340705
-5.410821643286575,0,-2.4669587794680523,-1.3150735189832887,-2.4402212936535252,-0.1899257443130522,-2.624845413375625,-3.199883122035307,-2.085540986904387
-5.330661322645291,0,-2.629378064120298,-1.3072714688300875,-2.4327211146697914,-0.18182182299038363,-2.6161941791947867,-3.184318356428951,-2.0689962118321423
-5.250501002004009,0,-2.662403566962747,-1.2995264466791872,-2.425265295681127,-0.17378759767724716,-2.6012966593702194,-3.1528585069065813,-2.057011350875063
-5.170340681362726,0,-2.4333408994991053,-1.291839814736683,-2.4178554521557043,-0.16582417731766141,-2.5825474577514704,-3.1447577019899478,-2.0477745444102444
-5.090180360721444,0,-2.458600264951931,-1.284212979263672,-2.4104932317006003,-0.15793272682674386,-2.5600520210839783,-3.0958024959223787,-2.0432918744156874
-5.01002004008016,0,-2.598940189172272,-1.2766473902170548,-2.40318031404233,-0.15011446639177972,-2.5375440734845767,-3.0771440947459867,-2.003717923559036
-4.929859719438879,0,-2.567664673459492,-1.2691445408298487,-2.3959184109291685,-0.142370670730529,-2.5103940527543838,-3.0481154515982416,-1.9831274518272255
-4.849699398797595,0,-2.559803754396411,-1.2617059671275883,-2.3887092659524845,-0.13470266830269217,-2.4827174383080455,-3.0282158076617915,-1.9331855946289065
-4.769539078156313,0,-2.598314185208908,-1.2543332473773554,-2.3815546542842263,-0.12711184047048474,-2.4469954382720744,-2.996067321694844,-1.919444874078851
-4.68937875751503,0,-2.489228630787136,-1.2470280014659805,-2.374456382327679,-0.11959962060428198,-2.4020002838419194,-2.9246543499572404,-1.8895113969367066
-4.609218436873748,0,-2.335083200934874,-1.2397918902040048,-2.3674162872786213,-0.11216749312938834,-2.3474756848525877,-2.8750685565013314,-1.83617664204382
-4.529058116232466,0,-2.4173931162468305,-1.2326266145519846,-2.360436236593958,-0.10481699251001109,-2.2946194027505564,-2.8067650091111735,-1.8052417536041359
-4.448897795591183,0,-2.2965255362395296,-1.2255339147658018,-2.3535181273649757,-0.09754970216662762,-2.2300668601106843,-2.734234665393154,-1.7526969062363207
-4.368737474949901,0,-2.0083824026431216,-1.2185155694577157,-2.346663885592391,-0.09036725332304041,-2.1587104098067034,-2.642939334105522,-1.6891678033232678
-4.2885771543086175,0,-2.190427090443875,-1.2115733945699652,-2.339875465360419,-0.0832713237795113,-2.12682034845096,-2.6051141182650883,-1.6814444848742232
-4.208416833667336,0,-2.0468521603431364,-1.2047092422578674,-2.3331548479071937,-0.07626363660854096,-2.1327379228527947,-2.618391325343134,-1.6729595311818237
-4.128256513026052,0,-2.1615680495681717,-1.1979249996794925,-2.3265040405889774,-0.06934595877000782,-2.128721845354468,-2.625030428777067,-1.6676669641850153
-4.0480961923847705,0,-2.319186019629894,-1.1912225876891502,-2.3199250757357275,-0.06252009964257299,-2.1142875606223734,-2.6045171024495266,-1.6491776369370048
-3.9679358717434887,0,-2.490350881078886,-1.1846039594321267,-2.313420009395777,-0.05578790946847656,-2.0889936199435826,-2.577944492262693,-1.6143816369100938
-3.887775551102205,0,-2.5022780539373386,-1.1780710988383276,-2.306990919967555,-0.04915127770910033,-2.049155469559244,-2.5376089212579482,-1.5878573647408738
-3.8076152304609217,0,-2.533123077990565,-1.171626019012709,-2.3006399067165026,-0.04261213130891539,-2.004116570840443,-2.4904375183691116,-1.546660289140385
-3.7274549098196417,0,-2.466742212916709,-1.165270760520688,-2.2943690881756114,-0.03617243286576466,-1.994466985674569,-2.4730509447421474,-1.537808881895383
-3.647294589178358,0,-2.430892996469733,-1.1590073895669935,-2.2881806004282574,-0.029834178705729464,-1.9692682334463734,-2.4605664949076247,-1.4912946898230257
-3.5671342685370746,0,-2.2104312162451945,-1.152837996066783,-2.28207659527236,-0.023599396861206046,-1.9288198883554302,-2.4053374516140567,-1.4468745885515684
-3.486973947895791,0,-2.0529635493987994,-1.146764691608178,-2.2760592382651845,-0.017470144951171163,-1.8804167772780866,-2.358685843835517,-1.4041576071319157
-3.406813627254511,0,-1.8242037997721083,-1.1407896073058128,-2.270130706648547,-0.011448507963078391,-1.8133440503213842,-2.2871234230288326,-1.342010335972584
-3.326653306613228,0,-1.779635291992222,-1.134914891545369,-2.2642931871545167,-0.005536595936221467,-1.7733148654317774,-2.249779862935938,-1.317725552975016
-3.246492985971944,0,-1.976703155045584,-1.1291427076195502,-2.2585488736921926,0.00026345845309205806,-1.7180010455098855,-2.1651595476220433,-1.2560890795929258
-3.1663326653306605,0,-1.969281977633077,-1.1234752312564236,-2.2528999649165753,0.005949502403728157,-1.6868476896617417,-2.117413437237068,-1.2274476004147548
-3.0861723446893805,0,-1.8386681146092976,-1.1179146480415643,-2.247348661681042,0.011519365597913334,-1.6370739131147298,-2.0848446851583327,-1.1820815983187467
-3.006012024048097,0,-1.7265238752773866,-1.1124631507359712,-2.241897164375449,0.016970862903506356,-1.5657158335027717,-2.0115014057404843,-1.1156222491836207
-2.925851703406813,0,-1.5501860483108778,-1.1071229364922812,-2.236547670152433,0.022301797167870507,-1.5144469554554099,-1.9474866170043394,-1.050637187260256
-2.845691382765533,0,-1.3043444830780788,-1.1018962039723958,-2.231302370045038,0.027509962100246366,-1.4770662703644215,-1.9196277171141427,-1.0068224404201191
-2.76553106212425,0,-1.3495635463532654,-1.096785150370214,-2.2261634459793616,0.03259314523893364,-1.454519414480685,-1.9020501214587506,-0.9988616557506357
-2.6853707414829664,0,-1.5492996775089702,-1.0917919683438044,-2.221133067686539,0.03754913099892998,-1.4431844246937877,-1.9044968686936763,-0.9993238386485735
-2.605210420841683,0,-1.5562335444007218,-1.0869188428619507,-2.2162133895189573,0.04237570379505606,-1.448071496857483,-1.9018747532336233,-0.989671173985503
-2.525050100200403,0,-1.631335828070848,-1.0821679479706552,-2.211406547176232,0.04707065123492171,-1.4679467764650878,-1.931840881486331,-1.006788005651439
-2.44488977955912,0,-1.5136843924302443,-1.0775414434858201,-2.206714654347084,0.05163176737544384,-1.5010485680540073,-1.9706525574246758,-1.0245552017429356
-2.364729458917836,0,-1.5932297586773154,-1.0730414716189727,-2.202139799273896,0.056056856035950675,-1.549109826915089,-2.01667005322658,-1.0883575249205706
-2.2845691382765523,0,-1.6216363114262324,-1.0686701535435053,-2.1976840412472987,0.060343734160288376,-1.5780423830361343,-2.047413926287483,-1.121683727836874
-2.2044088176352723,0,-1.5927366737898638,-1.064429585909576,-2.193349407038803,0.06449023521965103,-1.5799671366383785,-2.0725598601440387,-1.1145116636463437
-2.1242484969939888,0,-1.6712079518196925,-1.0603218373163763,-2.1891378872800265,0.06849421264727384,-1.6029030484605942,-2.0754025870070074,-1.1548938398805828
-2.044088176352705,0,-1.6633495479137717,-1.0563489447510872,-2.1850514327976645,0.07235354329549004,-1.6452041365786683,-2.1158542097013773,-1.1760508594116468
-1.9639278557114253,0,-1.7798033142749352,-1.0525129100044046,-2.1810919509138893,0.07606613090508008,-1.66412125667467,-2.140486019434161,-1.203762182178949
-1.8837675350701413,0,-1.7346839220114048,-1.0488156960730242,-2.1772613017223508,0.07962990957630223,-1.6675588973478044,-2.129257748328663,-1.1889067981621873
-1.8036072144288584,0,-1.924300149980353,-1.0452592235600056,-2.1735612943504594,0.0830428472304483,-1.653678180528459,-2.1416047875657487,-1.173720387162252
-1.7234468937875749,0,-1.8054206250295863,-1.0418453670843388,-2.169993683219014,0.08630294905033642,-1.6173853188518277,-2.078254638641382,-1.1353124879613363
-1.643286573146295,0,-1.881617982413491,-1.0385759517114637,-2.1665601643106376,0.08940826088771048,-1.5572486408578226,-2.0189424512217475,-1.0820640539194528
-1.5631262525050111,0,-1.7326719136499702,-1.0354527494168224,-2.1632623714587957,0.09235687262515113,-1.4739641468108626,-1.9321435908842306,-0.9982660920361804
-1.4829659318637276,0,-1.4409552667743304,-1.0324774755948074,-2.160101872669424,0.09514692147980908,-1.4104554600507415,-1.8783823771307602,-0.9245395615738183
-1.402805611222444,0,-1.471896394610483,-1.0296517856256888,-2.157080166487387,0.09777659523600968,-1.3946837513153554,-1.8832377261170503,-0.9004863807990834
-1.322645290581164,0,-1.5239826594936956,-1.026977271513238,-2.1541986784201086,0.10024413539363275,-1.351661430547073,-1.8247491878067204,-0.8652109297798757
-1.2424849699398806,0,-1.4585348277213563,-1.0244554586058492,-2.1514587574307455,0.10254784021904695,-1.3175908752102081,-1.8010446281600723,-0.832098926595399
-1.162324649298597,0,-1.5698669257660254,-1.022087802413952,-2.148861672513272,0.10468606768536781,-1.2609671664822253,-1.7377368019834545,-0.7808417346771979
-1.082164328657317,0,-1.3886873325376052,-1.0198756855364042,-2.1464086093616794,0.10665723828887086,-1.2073364698783802,-1.6829534530461212,-0.7101712324187046
-1.0020040080160335,0,-1.3611021234140637,-1.0178204147084122,-2.1441006671453406,0.1084598377285162,-1.1587617248345066,-1.6296100684469355,-0.6370463430703687
-0.92184368737475,0,-0.9930375679253828,-1.0159232179832511,-2.1419388554022727,0.11009241943577042,-1.081913099331216,-1.5707770701601018,-0.565050697856567
-0.8416833667334664,0,-0.8751754650424717,-1.0141852420597315,-2.1399240910616717,0.1115536069422085,-1.0044197354792215,-1.4863498117085279,-0.4928620300491013
-0.7615230460921865,0,-0.974447357924334,-1.0126075497669167,-2.1380571956066206,0.11284209607278739,-0.9259978326864758,-1.4121339789152891,-0.4100849299938437
-0.6813627254509029,0,-0.8142260516095033,-1.0111911177171262,-2.1363388923873625,0.1139566569531103,-0.8430712243223887,-1.3297859943460284,-0.3072877323375747
-0.6012024048096194,0,-0.8729507655875428,-1.0099368341376265,-2.134769804094848,0.11489613581959479,-0.7958569118045569,-1.3099469813580844,-0.24366154640268217
-0.5210420841683359,0,-0.4968210345962477,-1.0088454968907883,-2.1333504504036207,0.11565945662204413,-0.738947043222768,-1.23956432242384,-0.18636516957088395
-0.4408817635270559,0,-0.3544128689226175,-1.0079178116917127,-2.132081245792273,0.11624562240884795,-0.6720636121136987,-1.1835522271592116,-0.11138357568141985
-0.3607214428857723,0,-0.3649572751123494,-1.0071543905315496,-2.1309624975488743,0.11665371648577505,-0.5923886492075576,-1.100783400858898,-0.026759677539472504
-0.2805611222444888,0,-0.2825282025136063,-1.0065557503138345,-2.1299944039678413,0.11688290334017215,-0.5379782506775185,-1.061770364739872,0.04924184779022042
-0.2004008016032088,0,-0.3298320073537271,-1.0061223117102438,-2.129177052743736,0.11693242932324832,-0.47052188856060384,-0.9886025380748978,0.1101113468591232
-0.1202404809619253,0,-0.5587072784627742,-1.0058543982411912,-2.1285104195664477,0.11680162308406539,-0.4243683817421454,-0.9498141292258505,0.13463619855219255
-0.0400801603206417,0,-0.6443926276974274,-1.0057522355856505,-2.127994366921116,0.11648989574981483,-0.39649978729321045,-0.9262843582076725,0.18115350570236355
0.0400801603206417,0,-0.4285147347775062,-1.005815951123529,-2.1276286430950364,0.11599674084797873,-0.39180592494706273,-0.9171239113900218,0.20383525830478902
0.1202404809619217,0,-0.4718313378288479,-1.006045573712828,-2.1274128813926456,0.11532173396698986,-0.3671367729159607,-0.9025582644453586,0.2246682923050488
0.2004008016032052,0,-0.489189567394056,-1.0064410337027154,-2.127346599558482,0.1144645321530513,-0.31908967512380493,-0.8476635770369066,0.28112039829509217
0.2805611222444888,0,-0.5803702802842313,-1.0070021631825086,-2.127429199406846,0.1134248730418288,-0.2878256928325282,-0.8138825425598127,0.3204451294415708
0.3607214428857723,0,-0.4832941377812141,-1.0077286964654661,-2.127659966655693,0.11220257372476028,-0.2749544994678366,-0.8067182666535352,0.33867342581231263
0.4408817635270523,0,-0.3371185216068234,-1.0086202708051588,-2.128038070961085,0.11079752935076725,-0.27941074460539855,-0.8276447517013397,0.3209677177514179
0.5210420841683359,0,-0.2974854976384797,-1.0096764273411123,-2.1285625661473726,0.10920971146514802,-0.2985306447771274,-0.848000628499734,0.2937153912264495
0.6012024048096194,0,-0.4463288545438382,-1.0108966122693324,-2.1292323906270925,0.10743916608842796,-0.2967907238759732,-0.8257322117778574,0.28758951505736363
0.6813627254508994,0,-0.3766389524077141,-1.0122801782323312,-2.1300463680034927,0.10548601153883053,-0.3106380972349988,-0.8359689356284495,0.2839032035846323
0.7615230460921829,0,-0.571253991536419,-1.0138263859222352,-2.131003207847443,0.10335043600297245,-0.2999346689766029,-0.8411668473090234,0.30127583816762665
0.8416833667334664,0,-0.3489723412285939,-1.0155344058896802,-2.132101506639513,0.10103269486015254,-0.3091849533388189,-0.8507190910845573,0.2834135576985888
0.92184368737475,0,-0.329926997381421,-1.0174033205502766,-2.1333397488669625,0.09853310776640911,-0.2935324112596268,-0.8443853884355331,0.2866124961304327
1.00200400801603,0,-0.1233021272559632,-1.0194321263796515,-2.13471630826447,0.09585205550516718,-0.2955214964229028,-0.8436867581604637,0.2964346890985166
1.0821643286573135,0,-0.0362361415125621,-1.0216197362873114,-2.1362294491865574,0.09298997661193487,-0.3144295791444475,-0.8529888566351499,0.25951450294051714
1.162324649298597,0,0.0203509388456572,-1.0239649821589119,-2.1378773280988432,0.08994736378101953,-0.3519603165885371,-0.9072163410846887,0.23510066712924893
1.2424849699398806,0,0.0085039142772946,-1.0264666175559503,-2.1396579951745505,0.08672476006265017,-0.4104913505135853,-0.9635720467006208,0.17033296014513666
1.3226452905811603,0,-0.0803706701689847,-1.0291233205613461,-2.1415693959819775,0.08332275485928498,-0.4483997255930177,-0.9975765007408675,0.14662778555149064
1.402805611222444,0,0.0070424755108364,-1.03193369675901,-2.1436093732480863,0.07974197973006603,-0.467433539411598,-0.9970242497130487,0.09860369295090267
1.4829659318637276,0,-0.0393585436137328,-1.0348962823351195,-2.1457756686828273,0.07598310401258823,-0.4662422390969961,-0.9893456400468382,0.11136042257649893
1.5631262525050076,0,-0.1461956236062722,-1.038009547288576,-2.148065924848331,0.07204683027117942,-0.4513610985705353,-0.9735725335868842,0.1321119313228241
1.6432865731462911,0,-0.0884504678004311,-1.0412718987379683,-2.150477687056769,0.06793388958083213,-0.45472578885633325,-0.960206653202331,0.1199442850337728
1.7234468937875749,0,-0.3399950205868624,-1.0446816843122522,-2.153008405280307,0.06364503665580257,-0.48398597121375364,-1.0065605729690599,0.1052744902649093
1.8036072144288584,0,-0.3944415347177811,-1.04823719561237,-2.155655436056375,0.059181044831635,-0.4945881733185477,-1.0128337234634903,0.08447076740406138
1.8837675350701384,0,-0.2868300210177857,-1.0519366717310978,-2.1584160443712213,0.0545427009090258,-0.48380122614527266,-1.007041992735502,0.12761285551316073
1.9639278557114217,0,-0.0823706389218809,-1.0557783028185501,-2.1612874055046225,0.049730799867522046,-0.4960656279066331,-1.0230701119457224,0.10092950266999068
2.044088176352705,0,-0.3723252153793807,-1.059760233680996,-2.1642666068184875,0.04474613945649586,-0.5339343071359377,-1.0941400194613955,0.059586218381033826
2.1242484969939888,0,-0.4719152267919154,-1.063880567400918,-2.1673506494720636,0.03958951467022742,-0.5517090220705736,-1.0838577465308668,0.026381311675867436
2.2044088176352687,0,-0.3871927449879394,-1.068137368966576,-2.170536450046387,0.03426171211323514,-0.5966581672185739,-1.1297985327958497,-0.022881411164484985
2.2845691382765523,0,-0.619938964564848,-1.0725286688997717,-2.1738208420606897,0.028763504261146045,-0.6240359628598601,-1.154837680215576,-0.039118595387805474
2.364729458917836,0,-0.5775605319745922,-1.0770524668708907,-2.177200577363382,0.023095643621600326,-0.6397957267715664,-1.177483700177705,-0.06736051473075472
2.444889779559116,0,-0.4486789329669443,-1.0817067352908758,-2.1806723273803845,0.01725885679863315,-0.6458142786489978,-1.1841849623860554,-0.08691268654465086
2.5250501002004,0,-0.3761895109726758,-1.0864894228702324,-2.1842326842034883,0.011253838463023413,-0.6011189938239716,-1.1381540743736114,-0.0376796405828265
2.605210420841683,0,-0.2096145085582706,-1.091398458135787,-2.1878781615014953,0.00508124522992115,-0.5375268130368522,-1.065314403851756,0.02072879214549687
2.6853707414829664,0,-0.2236157166920773,-1.096431752896475,-2.1916051952368636,-0.001258310556086606,-0.5032105259586105,-1.0145163562412107,0.0523826714391416
2.7655310621242464,0,-0.4542261328281028,-1.1015872056500646,-2.195410144170534,-0.007764267129594993,-0.4924056768302074,-1.0117769311141924,0.09148207026721132
2.84569138276553,0,-0.3878764948726177,-1.1068627049233317,-2.1992892901375143,-0.014436119709149375,-0.45930003271467246,-0.9777999279804126,0.09235295429694859
2.925851703406813,0,-0.4505317921698459,-1.1122561325388376,-2.203238838075654,-0.021273427002021394,-0.4504816212795136,-0.9590196811454669,0.09263566012799644
3.006012024048097,0,-0.5419354017784116,-1.1177653668021228,-2.2072549157898527,-0.0282758178143927,-0.46064413442495966,-0.9769941505373638,0.07443033638772481
3.086172344689377,0,-0.2910559593148374,-1.123388285603728,-2.211333573433593,-0.03544299777386306,-0.492938423953061,-0.9970444202024391,0.05090013009315167
3.1663326653306605,0,-0.2119005897603069,-1.1291227694311357,-2.2154707826893487,-0.04277475617292281,-0.5117550227758443,-1.0123780311725865,0.0202011958631287
3.246492985971944,0,-0.3030339251474246,-1.1349667042863032,-2.2196624356288774,-0.05027097294372873,-0.5497078683002813,-1.038895838896514,-0.040584434329622374
3.326653306613224,0,-0.3333631009947196,-1.1409179845051272,-2.223904343233823,-0.05793162577643174,-0.5765523994757473,-1.0572439384775785,-0.07247457433011598
3.4068136272545075,0,-0.293599963976471,-1.1469745154757218,-2.2281922335562188,-0.06575679739522511,-0.6248909002264357,-1.0963098108834868,-0.11105445159109545
3.486973947895791,0,-0.3390685098369971,-1.1531342162530174,-2.2325217494976357,-0.07374668300839904,-0.6998954419741075,-1.1703073519996696,-0.18838023539143928
3.5671342685370746,0,-0.5884315988755539,-1.1593950220677103,-2.2368884461845306,-0.08190159795089014,-0.801475738946187,-1.2655993489483337,-0.28605476199094715
3.6472945891783546,0,-0.5053318577299355,-1.1657548867281642,-2.2412877879161135,-0.0902219855402151,-0.8983652570021727,-1.351694027229246,-0.39906865603369907
3.727454909819638,0,-0.6909334092272015,-1.172211784914339,-2.2457151446594725,-0.09870842516920542,-0.9928552580071515,-1.4348012752477064,-0.4987665763339747
3.8076152304609217,0,-0.4497660088961569,-1.1787637143633116,-2.2501657880649235,-0.10736164066169951,-1.1189793861390254,-1.5823669962602709,-0.6400318488370711
3.887775551102205,0,-0.5556562272802021,-1.1854086979464393,-2.254634886972516,-0.1161825089203623,-1.2509818967761672,-1.7173408757886102,-0.7395867707517227
3.967935871743485,0,-0.7407884934753861,-1.1921447856385925,-2.259117502378208,-0.12517206889897703,-1.3520159894479784,-1.832384856881159,-0.8410107825565581
4.048096192384769,0,-0.9440834254567144,-1.198970056380305,-2.263608581825518,-0.1343315309350921,-1.423081548469222,-1.8916270647081288,-0.9183721440522424
4.128256513026052,0,-0.8967862049188146,-1.2058826198340604,-2.2681029531853403,-0.14366228648278057,-1.4711096853394376,-1.9468483295966765,-0.9868074241607883
4.208416833667332,0,-1.0056929857857275,-1.2128806180362401,-2.2725953177830105,-0.15316591828946957,-1.5300735352283263,-1.9987468458607032,-1.0407814999824005
4.288577154308616,0,-1.1222464288197067,-1.2199622269466013,-2.277080242827674,-0.16284421106552838,-1.5631132289126655,-2.051019735091225,-1.0702113951493712
4.368737474949899,0,-1.1442488993378848,-1.2271256578973802,-2.28155215309431,-0.17269916270045016,-1.5776570334818443,-2.0635997467973746,-1.079202350146278
4.448897795591183,0,-1.2284484132924356,-1.23436915894442,-2.2860053218035334,-0.18273299608530635,-1.5713726710689513,-2.0502308942307033,-1.0829587047124671
4.529058116232463,0,-1.1648671371775214,-1.2416910161228778,-2.290433860638194,-0.1929481716075614,-1.5825505859859579,-2.059999293375828,-1.1015292972327626
4.609218436873746,0,-1.1394807718875617,-1.2490895546103213,-2.294831708828993,-0.20334740039164978,-1.5707487922907553,-2.0449640395332835,-1.115456630331521
4.68937875751503,0,-1.1692257127655408,-1.2565631398001256,-2.299192621233412,-0.2139336583668392,-1.5747918421814961,-2.0368972871876667,-1.1215943151488834
4.769539078156313,0,-1.0165268462073211,-1.2641101782882789,-2.303510155323384,-0.22471020125317365,-1.557883920904809,-2.0236404187120454,-1.1011572645138064
4.849699398797593,0,-1.1591315757415976,-1.2717291187767845,-2.30777765698683,-0.2356805805667388,-1.5559967574907565,-2.005554513778185,-1.1045839544866887
4.929859719438877,0,-1.358686904231651,-1.2794184528969557,-2.3119882450365137,-0.24684866075739764,-1.575630777632557,-2.0287132911248524,-1.132880011875338
5.01002004008016,0,-1.4128248543577713,-1.2871767159559653,-2.3161347943062083,-0.25821863760572206,-1.5677788979069682,-2.0007983493754917,-1.1216691411915967
5.09018036072144,0,-1.4673077451792993,-1.2950024876100783,-2.320209917198737,-0.26979505802141945,-1.5404659944206296,-1.979547530534753,-1.1099395565140922
5.170340681362724,0,-1.4346249124234547,-1.3028943924680259,-2.3242059435326663,-0.28158284140338563,-1.532195796363777,-1.9783738053791555,-1.0973260916807719
5.250501002004008,0,-1.378196709707095,-1.310851100627968,-2.328114898513851,-0.29358730274208455,-1.5388371619154066,-1.9873246382896907,-1.093861672307404
5.330661322645291,0,-1.2420171493086052,-1.3188713281515596,-2.331928478634344,-0.30581417766877506,-1.5611364813367983,-1.9959728892116895,-1.1045169498906495
5.410821643286571,0,-1.3265561138329118,-1.3269538374785532,-2.335638025273468,-0.31826964968363836,-1.6011313559080953,-2.0458036071886614,-1.1506141389978355
5.490981963927855,0,-1.3183306074040748,-1.3350974377853877,-2.339234495743808,-0.3309603798269676,-1.6612086618522772,-2.1098195000233857,-1.2115271378681103
5.571142284569138,0,-1.3472330600158735,-1.3433009852911717,-2.342708431487283,-0.3438935390950606,-1.7001265639866756,-2.1512506377862044,-1.2545900255266813
5.651302605210418,0,-1.7940824968370417,-1.3515633835144045,-2.346049923082477,-0.357076843946332,-1.7560294004608927,-2.1934450573111888,-1.302180274068668
5.731462925851702,0,-1.70846944830943,-1.3598835834837477,-2.349248571672665,-0.37051859529483055,-1.798994529658143,-2.2438514351343297,-1.3429953356921849
5.811623246492985,0,-1.7645472792880228,-1.3682605839060695,-2.3522934463628684,-0.38422772144927053,-1.825380555463947,-2.276620270800421,-1.3609134436661643
5.891783567134269,0,-1.714978915269496,-1.3766934312949373,-2.3551730370618946,-0.3982138255279799,-1.8333711010518974,-2.288032223802141,-1.3689387589366635
5.971943887775549,0,-1.6452931447507395,-1.385181220062634,-2.3578752021591383,-0.41248723796612974,-1.8296602996610627,-2.2934094342006848,-1.3561966049483887
6.052104208416832,0,-1.649924518637649,-1.3937230925787158,-2.3603871103229803,-0.4270590748344514,-1.8493438122932329,-2.3264294191938877,-1.3753248140061491
6.132264529058116,0,-1.6207377711113962,-1.4023182391980045,-2.3626951755839727,-0.4419413028120365,-1.893721797150106,-2.3767736353396725,-1.4165365841021775
6.212424849699399,0,-1.9711011051322915,-1.4109658982608693,-2.3647849847169096,-0.45714681180482897,-1.9734377073641822,-2.447756375906144,-1.477224154797574
6.292585170340679,0,-2.214501496189499,-1.4196653560685097,-2.366641215755064,-0.47268949638195557,-2.037735633497765,-2.5163092132297913,-1.5461197415917896
6.372745490981963,0,-2.275475524500377,-1.428415946835883,-2.368247546249525,-0.4885843474222411,-2.0901434152869514,-2.5921367391931347,-1.6014962471370897
6.452905811623246,0,-2.310614449514056,-1.4372170526248274,-2.3695865496165283,-0.5048475556331264,-2.1386385677403297,-2.636902882879709,-1.6617010347949646
