x,y,rec_logPGA,mean_logPGA_1,q05_logPGA_1,q95_logPGA_1,mean_logPGA_2,q05_logPGA_2,q95_logPGA_2
6.533066132264526,0,-2.216615493614613,-1.4460681032598126,-2.370639577582671,-0.521496628936954,-2.1723737105530265,-2.652416881804688,-1.6951943905490718
6.61322645290581,0,-2.469989171295741,-1.454968576228672,-2.3713866263248593,-0.5385505261324847,-2.1930321680386395,-2.6808943107220653,-1.711208766684585
6.693386773547093,0,-2.4974238598767915,-1.4639179965705695,-2.371806183385986,-0.556029809755153,-2.2106758258108385,-2.7011684152113653,-1.7408209594718587
6.773547094188377,0,-2.3700015446508558,-1.4729159367533549,-2.3718750517985523,-0.5739568217081574,-2.2168115721992088,-2.705387506114862,-1.7234513999006495
6.853707414829657,0,-2.578343015769329,-1.4819620165423577,-2.3715681470264127,-0.5923558860583027,-2.212859062878261,-2.6942800770528246,-1.7328768842504827
6.93386773547094,0,-2.4686168731870137,-1.4910559028626076,-2.3708582612849165,-0.6112535444402988,-2.2014928063887904,-2.6915632055190564,-1.7220827703878214
7.014028056112224,0,-2.371864824845695,-1.5001973096563292,-2.3697157884471913,-0.6306788308654673,-2.1789578125720928,-2.657737790219389,-1.6935098193458422
7.094188376753507,0,-2.3412455342422964,-1.5093859977375168,-2.368108400986149,-0.6506635944888846,-2.147506920736206,-2.622630586825651,-1.6790844571267682
7.174348697394787,0,-2.1652651170438557,-1.51862177464528,-2.366000668093616,-0.6712428811969439,-2.1117283297868212,-2.5877228546648494,-1.6467454316418426
7.254509018036071,0,-2.2286856835259776,-1.527904494497569,-2.3633536010556866,-0.6924553879394516,-2.063961217138915,-2.532337241814264,-1.6008876403218473
7.334669338677354,0,-2.1819825574208824,-1.5372340578468118,-2.3601241078539283,-0.7143440078396954,-2.0500040325668754,-2.536860027086702,-1.59098108616219
7.414829659318634,0,-1.8869940473775415,-1.546610411538919,-2.356264333378692,-0.7369564896991461,-2.024494524498657,-2.4875039303007465,-1.5616802923857036
7.494989979959918,0,-1.8078697145551867,-1.5560335485770198,-2.35172085395224,-0.7603462432017998,-1.9862837155624051,-2.4582095151327246,-1.5268807317462199
7.5751503006012015,0,-1.75267199952209,-1.5655035079912336,-2.346433684115329,-0.7845733318671382,-1.9330433329265306,-2.381220865888374,-1.4812352406258484
7.655310621242485,0,-1.714319574593198,-1.575020374715714,-2.3403350383733947,-0.8097057110580334,-1.9120002511153391,-2.356410054108326,-1.4498637675090225
7.735470941883765,0,-1.7073034564763725,-1.5845842794741056,-2.333347768544013,-0.835820790404198,-1.919499985037341,-2.3664192582424053,-1.4584791367689698
7.815631262525049,0,-1.59812442213525,-1.5941953986745294,-2.3253833648362736,-0.8630074325127854,-1.9138531236797576,-2.355988058481064,-1.448274151709712
7.895791583166332,0,-1.5895696946853748,-1.603853954315123,-2.3163393598084125,-0.891368548821833,-1.8951956780143773,-2.329103751544098,-1.4496486216042268
7.975951903807616,0,-1.6129264582029008,-1.613560213901101,-2.3060958987163165,-0.9210245290858853,-1.8591919721876948,-2.2915035131586863,-1.4291830758420971
8.056112224448896,0,-1.3514086296784646,-1.6233144903742707,-2.29451111971085,-0.9521178610376911,-1.8104929076672105,-2.2481342072978356,-1.3741900037908954
8.13627254509018,0,-1.4858046594161896,-1.6331171420558612,-2.2814147906858206,-0.984819493425902,-1.789824853758722,-2.2294603619672437,-1.3546991051665491
8.216432865731463,0,-1.498429936069558,-1.6429685726034715,-2.2665993155816357,-1.0193378296253073,-1.751597360822489,-2.1948925747220964,-1.3237282903826166
8.296593186372743,0,-1.6770051621645268,-1.6528692309829285,-2.249806631339398,-1.055931830626459,-1.7395662426159042,-2.181061002604933,-1.308948167508806
8.376753507014026,0,-1.7588370556856097,-1.662819611455753,-2.2307084155556405,-1.0949308073558655,-1.7477383089262366,-2.151235992172852,-1.342787800338449
8.45691382765531,0,-1.7294458978097542,-1.6728202535829415,-2.2088748500591833,-1.1367656571066997,-1.7354362805414978,-2.126659286454859,-1.3492223721998418
8.537074148296593,0,-1.815151639330508,-1.68287174224568,-2.183722566957739,-1.182020917533621,-1.7450384981576095,-2.1422775492169923,-1.3532871095381467
8.617234468937873,0,-1.982649826545114,-1.6929747076836217,-2.1544216595979964,-1.231527755769247,-1.735728262397614,-2.1030266267437083,-1.3704574761568895
8.697394789579157,0,-1.9259671482925071,-1.7031298255512817,-2.119713502892592,-1.2865461482099716,-1.7053701632429388,-2.0355602105152286,-1.362525945745633
8.77755511022044,0,-1.728118936725128,-1.7133378169931008,-2.0775044478183435,-1.3491711861678581,-1.703990160910037,-2.015828366483913,-1.4000918904865838
8.857715430861724,0,-1.7926100872258857,-1.7235994487376833,-2.0237604893928505,-1.4234384080825162,-1.719960973410276,-1.9995857113196518,-1.4424943753201775
8.937875751503004,0,-1.8279868454510333,-1.7339155332116998,-1.948192215888248,-1.5196388505351515,-1.7208957936628702,-1.918184942326209,-1.5279140731299767
9.018036072144287,0,-1.7442872829055462,-1.7442869286739067,-1.7459317806677512,-1.742642076680062,-1.744287904160051,-1.7499483657666466,-1.7388712903514518
9.098196392785573,0,-1.511325141009734,-1.7485866239576164,-1.962864785475236,-1.534308462439997,-1.713353441140896,-1.9259237742921267,-1.4977052036325371
9.17835671342685,0,-1.4790476712998195,-1.752940709430924,-2.0531059294467724,-1.4527754894150757,-1.6622390646607141,-1.9400938931471312,-1.385432508518004
9.258517034068134,0,-1.244552894695044,-1.7573474051519038,-2.121521708773129,-1.3931731015306787,-1.6334539621444755,-1.9481790027986052,-1.31933528640873
9.338677354709418,0,-1.3881877984455968,-1.7618049752417617,-2.178400459130016,-1.3452094913535073,-1.6247719345974256,-1.9770247717113318,-1.284314714457139
9.4188376753507,0,-1.5604422117187662,-1.7663117268668684,-2.22777517185107,-1.3048482818826668,-1.597084040698716,-1.9682128371798628,-1.2371762361367946
9.49899799599198,0,-1.5793188253919306,-1.770866009241539,-2.2717385079419374,-1.2699935105411404,-1.5427710156930352,-1.9223860645381854,-1.176116787900435
9.579158316633263,0,-1.4423098454503664,-1.7754662126513452,-2.3115481162652656,-1.2393843090374248,-1.5071433976980413,-1.9144287264776971,-1.1238355693210562
9.659318637274549,0,-1.346941370431943,-1.7801107674967125,-2.348032932122006,-1.2121886028714188,-1.4863205695828057,-1.907372010739069,-1.079139920613692
9.739478957915832,0,-1.2429663572390082,-1.7847981433565443,-2.3817753527846866,-1.187820933928402,-1.5183902573014527,-1.937715180535049,-1.106610468931396
9.819639278557112,0,-1.2579041797308586,-1.789526848071615,-2.4132042237193545,-1.1658494724238757,-1.5236177295116082,-1.9273668528515795,-1.1046557099232428
9.899799599198396,0,-1.2730409290187323,-1.794295426847464,-2.442646890424637,-1.1459439632702912,-1.5081460907293163,-1.9224742870495366,-1.0827544370103401
9.97995991983968,0,-1.3443928817880813,-1.799102461376509,-2.4703604331476328,-1.1278444896053852,-1.5080202934197717,-1.9205799913668895,-1.0718145090236673
10.06012024048096,0,-1.4326218619296631,-1.8039465689790908,-2.496551457773119,-1.1113416801850624,-1.5246480308583439,-1.948427677091633,-1.0940966966316186
10.140280561122244,0,-1.3314082636096904,-1.8088264017631794,-2.521389197576863,-1.096263605949496,-1.5128560633991102,-1.9482594935621709,-1.0732331055920132
10.220440881763526,0,-1.369278538013268,-1.813740645802425,-2.545014505740558,-1.082466785864292,-1.5552847219091523,-1.9944892526212783,-1.1103711405761492
10.30060120240481,0,-1.5641264345305788,-1.81868802033227,-2.567546217401264,-1.0698298232632755,-1.5754564398292092,-2.020723159609583,-1.1390187477005702
10.38076152304609,0,-1.7085091383388622,-1.8236672769638265,-2.5890857684094177,-1.0582487855182352,-1.6172011968275786,-2.059125118573253,-1.1763133845476115
10.460921843687371,0,-1.687668344451275,-1.828677198915206,-2.6097206239798436,-1.0476337738505683,-1.6316331805901891,-2.075765312376728,-1.1892020990283665
10.541082164328657,0,-1.6699850522959336,-1.8337166002600078,-2.6295268737685547,-1.037906326751461,-1.6282429529271114,-2.067175072228891,-1.1872998135286752
10.62124248496994,0,-1.7946614512907475,-1.8387843251926572,-2.648571229856419,-1.0289974205288956,-1.6422633273285583,-2.086596589537563,-1.209067499969716
10.70140280561122,0,-1.7776829346491267,-1.8438792473102903,-2.6669125884890255,-1.0208459061315551,-1.6795361656318668,-2.1389600933768858,-1.2139043785469386
10.781563126252504,0,-1.684396020332182,-1.849000268910883,-2.6846032674392335,-1.0133972703825327,-1.7313841268614294,-2.1812776063881913,-1.2587476949081748
10.861723446893787,0,-1.653303975289996,-1.8541463203073136,-2.7016899983487797,-1.0066026422658478,-1.7671484390261103,-2.211354507428403,-1.316554366315285
10.941883767535067,0,-1.520979159783438,-1.859316359157065,-2.7182147313516563,-1.0004179869624736,-1.78295827345399,-2.241011978515613,-1.3277301258820169
11.02204408817635,0,-1.6370723167882375,-1.8645093698072617,-2.734215294024991,-0.9948034455895323,-1.8249584631743545,-2.268823292634333,-1.3813799531282733
11.102204408817634,0,-1.5958167492345907,-1.8697243626547304,-2.749725935969521,-0.9897227893399394,-1.850213043190457,-2.295842323666341,-1.385930819888135
11.182364729458918,0,-1.6436555911840989,-1.8749603735208118,-2.7647777826336,-0.9851429644080234,-1.9045933753174078,-2.3694418790871334,-1.4564181796967863
11.262525050100198,0,-1.4767146960976705,-1.8802164630405982,-2.779399216411523,-0.9810337096696735,-1.9435559685331862,-2.4071915658813086,-1.4836757657515973
11.34268537074148,0,-1.5388541500419866,-1.8854917160663252,-2.793616198937785,-0.9773672331948653,-2.012066567667351,-2.477027412579912,-1.5539790628616552
11.422845691382763,0,-1.671133852370425,-1.8907852410846204,-2.807452545436748,-0.9741179367324929,-2.06505794546832,-2.5332333350484686,-1.594224706159843
11.503006012024048,0,-1.695340875330423,-1.8960961696473162,-2.8209301596792273,-0.971262179615405,-2.106252303355076,-2.5938030235505014,-1.628493315851069
11.583166332665328,0,-1.750993266442049,-1.901423655815552,-2.8340692363394924,-0.9687780752916118,-2.136396190453692,-2.638859378764254,-1.6700519866808363
11.663326653306612,0,-1.7342868480387463,-1.9067668756168843,-2.8468884361938205,-0.9666453150399481,-2.15408398438104,-2.6370655395020703,-1.6470364293947184
11.743486973947896,0,-1.891452694963088,-1.9121250265151164,-2.859405038551961,-0.9648450144782718,-2.163959663766674,-2.6663242476344378,-1.663114051507264
11.823647294589176,0,-1.7844834653577375,-1.9174973268925875,-2.8716350744909764,-0.9633595792941984,-2.163471460214055,-2.662610453239299,-1.69074031762343
11.90380761523046,0,-1.7820450617805883,-1.9228830155446486,-2.8835934438122943,-0.9621725872770028,-2.154066221034189,-2.668063967402625,-1.6550132889642233
11.983967935871744,0,-1.8627962180660012,-1.9282813511860541,-2.89529401812705,-0.9612686842450585,-2.136263860398123,-2.6283139905270843,-1.6421459726219216
12.064128256513024,0,-1.8500545041724048,-1.933691611969016,-2.906749732061895,-0.960633491876137,-2.110025945197082,-2.6025680636437136,-1.595920102726218
12.144288577154306,0,-1.6511104692092504,-1.9391130950126496,-2.9179726642445583,-0.960253525780741,-2.071328609555015,-2.580449406370572,-1.5689441770164734
12.22444889779559,0,-1.839907709015231,-1.9445451159435796,-2.9289741094585384,-0.9601161224286208,-2.071756804847404,-2.5892040820687625,-1.5725501522737764
12.304609218436871,0,-1.864781903060384,-1.9499870084474322,-2.939764643136026,-0.9602093737588384,-2.103602293244673,-2.6004099387376534,-1.6164047011217826
12.384769539078157,0,-1.999564519552212,-1.9554381238309912,-2.9503541791775127,-0.9605220684844695,-2.1217048649494727,-2.606683045948702,-1.6426127237659072
12.46492985971944,0,-1.944130213497108,-1.9608978305947586,-2.960752021937477,-0.9610436392520401,-2.1318199497945747,-2.608272216086745,-1.6449745468405756
12.545090180360717,0,-2.012654763885965,-1.9663655140156966,-2.970966913092064,-0.961764114939329,-2.1300440052609586,-2.6127356520783165,-1.6236567420231323
12.625250501002,0,-2.058247062624009,-1.9718405757399151,-2.9810070740017736,-0.9626740774780569,-2.1194074810690267,-2.6169882938533204,-1.6124142103797143
12.705410821643284,0,-2.093691856049924,-1.9773224333850712,-2.990880244096103,-0.9637646226740393,-2.1407430964652594,-2.6429536233180095,-1.6168874010376932
12.785571142284567,0,-2.00664260361,-1.982810520152272,-3.0005937157348095,-0.965027324569735,-2.1521563073221395,-2.658836906709192,-1.6472547996780957
12.86573146292585,0,-2.086394402528856,-1.988304284447243,-3.0101543659393757,-0.9664542029551104,-2.1563413975358428,-2.661340152413536,-1.668053784568191
12.945891783567134,0,-2.1573731598587798,-1.9938031895105623,-3.019568685336653,-0.9680376936844717,-2.197452405342038,-2.6751950437403327,-1.6962995172378623
13.026052104208418,0,-2.089228769924476,-1.999306713056746,-3.0288428046126574,-0.9697706215008344,-2.2310182954808386,-2.729467383062329,-1.7263696587314774
13.1062124248497,0,-2.0540921569370587,-2.0048143469219695,-3.0379825187370137,-0.9716461751069254,-2.2542428193837756,-2.7663431673258883,-1.755282469072171
13.186372745490978,0,-2.002981449104273,-2.010325596720243,-3.0469933091864556,-0.97365788425403,-2.26564865062259,-2.7767953444913624,-1.7426353319546768
13.26653306613226,0,-1.972606199598825,-2.0158399815078227,-3.055880364368175,-0.9757995986474706,-2.2772150570736676,-2.785953744371474,-1.7740183188807226
13.346693386773545,0,-1.91793417134848,-2.0213570334556694,-3.0646485984200456,-0.9780654684912933,-2.2792350304851707,-2.8089850931027587,-1.7615501882683433
13.426853707414828,0,-2.0163873396593623,-2.0268762975297774,-3.0733026685442386,-0.9804499265153162,-2.3238694444621375,-2.85957722032536,-1.7905749985003736
13.507014028056112,0,-2.272403486611718,-2.0323973311791748,-3.08184699101287,-0.9829476713454794,-2.3642976807289733,-2.9033293540531857,-1.8333755223961392
13.587174348697395,0,-2.408015317460919,-2.0379197040314088,-3.090285755968856,-0.9855536520939612,-2.3950914458981707,-2.955119434254393,-1.8617958067916551
13.66733466933868,0,-2.434757474990608,-2.043442997595365,-3.0986229411316835,-0.9882630540590469,-2.4157273103982844,-2.951491910774328,-1.8908640621732178
13.747494989979955,0,-2.503564968229603,-2.0489668049712115,-3.1068623245059093,-0.9910712854365138,-2.4319120413580158,-2.9568447949282204,-1.8877629504996623
13.82765531062124,0,-2.516718194552047,-2.0544907305673226,-3.1150074961799623,-0.9939739649546826,-2.4401702161805106,-2.9691093553185923,-1.890450453394603
13.907815631262524,0,-2.4495240918726315,-2.060014389824011,-3.1230618692936494,-0.9969669103543726,-2.4435686518113773,-2.973201665862808,-1.9190104466694042
13.987975951903806,0,-2.4013161923362505,-2.0655374089438987,-3.1310286902448103,-1.0000461276429868,-2.447119903408434,-2.965646770246663,-1.9358507336441497
14.06813627254509,0,-2.259823738152277,-2.0710594246287757,-3.1389110481984956,-1.0032078010590557,-2.4388597474244738,-2.964207600211496,-1.942630239773985
14.148296593186371,0,-2.403936606298944,-2.076580083822787,-3.146711883955783,-1.0064482836897903,-2.4284103697476547,-2.939008976711847,-1.9261292174390385
14.228456913827657,0,-2.467089286512707,-2.082099043461797,-3.154433998233833,-1.0097640886897614,-2.411521628406059,-2.945538218100704,-1.917203079416864
14.308617234468931,0,-2.4953090991851785,-2.087615970228782,-3.162080059403833,-1.0131518810537314,-2.3871051954359275,-2.914670801661639,-1.9117639355958747
14.388777555110217,0,-2.554702006015199,-2.0931305403151215,-3.1696526107291696,-1.0166084699010736,-2.359293329464392,-2.8879136791758886,-1.8700687434330667
14.4689378757515,0,-2.4624426827414347,-2.098642439187602,-3.1771540771421476,-1.0201308012330566,-2.3717152011263734,-2.888620145589261,-1.8705901724550655
14.549098196392784,0,-2.5004581120388654,-2.104151361361064,-3.1845867715942466,-1.0237159511278817,-2.375747841624254,-2.8943901665731526,-1.8732787780954108
14.629258517034067,0,-2.4976902690290865,-2.109657010176488,-3.1919529010116268,-1.027361119341349,-2.3766507794706575,-2.913298596135741,-1.8780921399478416
14.70941883767535,0,-2.3040010494811485,-2.115159097584433,-3.1992545718849197,-1.031063623283947,-2.3719861267008393,-2.9071261222219875,-1.8751093337990075
14.789579158316634,0,-2.400888894890444,-2.120657343933689,-3.2064937955197577,-1.0348208923476208,-2.360318184546993,-2.8885251431110177,-1.889901900444438
14.869739478957918,0,-2.3319264317983475,-2.1261514777649984,-3.2136724929722558,-1.038630462557741,-2.3955776069744967,-2.921522079921808,-1.9125138226124676
14.949899799599194,0,-2.388782983561907,-2.131641235609754,-3.220792499691635,-1.042489971527873,-2.427487030917114,-2.964560484374547,-1.9274118695374247
15.030060120240478,0,-2.397126071369726,-2.1371263617935283,-3.227855569890308,-1.0463971536967487,-2.4489815470551357,-2.9742342462165645,-1.9408181771782058
15.11022044088176,0,-2.298996949884351,-2.142606608244329,-3.2348633806601175,-1.0503498358285404,-2.4687814893383617,-3.0036716575110067,-1.97675884616244
15.190380761523045,0,-2.320434404626992,-2.1480817343054692,-3.241817535851897,-1.0543459327590416,-2.4815724743098846,-3.016557301768877,-1.99139072859044
15.270541082164328,0,-2.3153165040593007,-2.1535515065529323,-3.248719569734155,-1.0583834433717096,-2.4913160389628937,-3.0174935412375286,-1.991044496035779
15.350701402805612,0,-2.454520124070699,-2.1590156986171247,-3.2555709504454566,-1.0624604467887928,-2.4916366846967093,-3.032616172872865,-1.9750414611669318
15.430861723446895,0,-2.6189452701030587,-2.164474091008916,-3.2623730832539475,-1.066575098763885,-2.488158531546061,-3.0281385410091755,-1.9747581412008528
15.511022044088172,0,-2.300034073917371,-2.169926470949864,-3.2691273136364405,-1.070725628263287,-2.4785061201612244,-3.018971852138304,-1.965642179106551
15.591182364729455,0,-2.3806392236980938,-2.1753726322065017,-3.2758349301885357,-1.0749103342244677,-2.4662412161072353,-3.006366602461156,-1.9625343633721721
15.67134268537074,0,-2.3350895459153165,-2.1808123749286286,-3.2824971673764303,-1.0791275824808266,-2.450727017010028,-2.99070955198254,-1.917818803626711
15.751503006012022,0,-2.286570114307061,-2.186245505491459,-3.289115208140238,-1.0833758028426799,-2.425636276921885,-2.9729203596962552,-1.9061571987460075
15.831663326653306,0,-2.048306900467048,-2.1916718363415866,-3.295690186357994,-1.0876534863251792,-2.3936787772065453,-2.9401987986633573,-1.848283513386749
15.91182364729459,0,-1.9377928754851128,-2.197091185846629,-3.3022231891787976,-1.0919591825144606,-2.3559835439115777,-2.895651564663425,-1.826717962481039
15.991983967935871,0,-2.0569661452719363,-2.202503378148486,-3.308715259232998,-1.0962914970639739,-2.3659263112770508,-2.9093996034059764,-1.8475750551091106
16.07214428857715,0,-2.10021421624786,-2.207908243020121,-3.315167396726756,-1.1006490893134862,-2.3721458135757856,-2.911637029545385,-1.8612258035772147
16.152304609218433,0,-1.9732254546022527,-2.213305615725785,-3.321580561427816,-1.1050306700237542,-2.3688171951159513,-2.9273649935360493,-1.8431915373034018
16.232464929859717,0,-2.085050276397168,-2.2186953368845703,-3.3279556745488286,-1.1094349992203123,-2.3570448592629822,-2.896035774189753,-1.8537067070506423
16.312625250501,0,-2.0414702592978697,-2.2240772523372705,-3.3342936205342117,-1.1138608841403292,-2.3391771124931053,-2.8651958158399315,-1.8384925193074928
16.392785571142284,0,-2.085365299018732,-2.2294512130164064,-3.3405952487560366,-1.118307177276776,-2.313013399761236,-2.844349817818455,-1.8039943391373747
16.472945891783567,0,-2.275789670601931,-2.234817074819373,-3.3468613751241403,-1.1227727745146054,-2.332518423609873,-2.8657385775977966,-1.8175838371881152
16.55310621242485,0,-2.2508215506824167,-2.2401746984846422,-3.35309278361532,-1.1272566133539645,-2.3434353862905954,-2.868175160218777,-1.840140996177344
16.633266533066134,0,-2.357219606936464,-2.245523949470915,-3.3592902277261,-1.1317576712157307,-2.349018608590517,-2.867375021772656,-1.8456718103928553
16.71342685370741,0,-2.2783462279403546,-2.250864697839172,-3.3654544318533324,-1.1362749638250118,-2.3452072740309067,-2.873107068830562,-1.8476531183676614
16.793587174348694,0,-2.409843159396693,-2.2561968181375613,-3.371586092606615,-1.1408075436685077,-2.339871918462114,-2.851548791358431,-1.8469304192741416
16.873747494989978,0,-2.390049808130206,-2.26152018928903,-3.3776858800562115,-1.1453544985218487,-2.323435320245879,-2.8413311511560515,-1.8266541643750844
16.95390781563126,0,-2.4172577160578483,-2.2668346944816524,-3.3837544389200036,-1.1499149500433012,-2.2983102884134943,-2.823854094701791,-1.8077787283074411
17.034068136272545,0,-2.2814142122717382,-2.272140221061584,-3.3897923896927358,-1.154488052430432,-2.2693552768487666,-2.797740494931189,-1.7725714001779995
17.11422845691383,0,-2.351744424795131,-2.277436660428582,-3.395800329720643,-1.1590729911365207,-2.2288247695310326,-2.7172295182786304,-1.7445626844381157
17.194388777555112,0,-2.4137469518337458,-2.2827239079340167,-3.4017788342243387,-1.163668981643695,-2.183527984604624,-2.680566350692768,-1.707993533416388
17.27454909819639,0,-2.243063396913729,-2.2880018627813343,-3.407728457272709,-1.1682752682899595,-2.124987898386852,-2.5995544532631567,-1.649335251686778
17.354709418837672,0,-2.209408254906794,-2.293270427928895,-3.4136497327103603,-1.1728911231474297,-2.0567961875226213,-2.5501271406309503,-1.5946084748670581
17.434869739478955,0,-2.1975590049133986,-2.2985295099951406,-3.4195431750410377,-1.1775158449492433,-1.9767743627374565,-2.476575224819878,-1.4950268961600268
17.51503006012024,0,-2.0872884433838443,-2.3037790191660226,-3.425409280269279,-1.182148758062766,-1.9263087837534012,-2.415873277033152,-1.4471104131104322
17.595190380761522,0,-1.870431639889417,-2.309018869104656,-3.431248526702465,-1.186789211506847,-1.9045974987824634,-2.399169871191942,-1.437010401237149
17.675350701402806,0,-1.928100012881668,-2.314248976863124,-3.4370613757152624,-1.1914365780109855,-1.9133558186679303,-2.3871164073878064,-1.440199675274595
17.75551102204409,0,-1.9892651900867275,-2.3194692627963978,-3.4428482724783844,-1.1960902531144113,-1.9040927844240891,-2.3916739657367803,-1.4455833263025506
17.835671342685366,0,-1.8956561475808384,-2.324679650478313,-3.4486096466534564,-1.2007496543031702,-1.926777046495459,-2.411703934265457,-1.4614177117546365
17.91583166332665,0,-1.8765300080834533,-2.329880066619556,-3.454345913055689,-1.2054142201834226,-1.933258178740316,-2.4228344026670325,-1.4670341481882043
17.995991983967933,0,-1.8144145055986456,-2.3350704409876073,-3.460057472285964,-1.2100834096892505,-1.9258996090008846,-2.425732598925024,-1.4445897239265817
18.076152304609217,0,-1.6413021754828474,-2.340250706328606,-3.4657447113338486,-1.2147567013233636,-1.9020859615118568,-2.4033040113168402,-1.4220619828287973
18.1563126252505,0,-1.707196125088859,-2.345420798291073,-3.4714080041529707,-1.2194335924291757,-1.9090366953943512,-2.3941988144202773,-1.4359794350118351
18.236472945891784,0,-1.7527619047600391,-2.350580655351466,-3.47704771221012,-1.2241135984928118,-1.943220312043186,-2.4365291669219826,-1.47963524892383
18.316633266533067,0,-1.826267386549222,-2.355730218741514,-3.482664185009354,-1.2287962524736744,-1.9668375110585667,-2.4425326145185373,-1.5183235911098285
18.39679358717435,0,-1.8318689480149768,-2.3608694323772776,-3.48825776059231,-1.2334811041622455,-1.9723570625009335,-2.465045952259632,-1.5135275520278688
18.476953907815627,0,-1.8903105629142345,-2.365998242789919,-3.4938287660159055,-1.238167719563933,-1.9707635900880223,-2.4675254601636967,-1.5042222340540146
18.55711422845691,0,-1.9425388521783191,-2.371116599058122,-3.4993775178084934,-1.2428556803077506,-1.999830196041716,-2.4815442691615774,-1.5364966361568888
18.6372745490982,0,-1.886642907277183,-2.3762244527421217,-3.5049043224055083,-1.2475445830787353,-2.0067588374318555,-2.505250433891077,-1.5443554448456813
18.71743486973948,0,-1.773374759839339,-2.3813217578193178,-3.5104094765655898,-1.2522340390730458,-2.0514762682141146,-2.535082673322423,-1.5848194875814756
18.79759519038076,0,-1.7264844705837554,-2.3864084706214275,-3.515893267768118,-1.2569236734747369,-2.0839472587512873,-2.5812644719457962,-1.6079824320650176
18.877755511022045,0,-1.84925255820868,-2.3914845497731383,-3.5213559745930256,-1.2616131249532507,-2.103403163385794,-2.5959096956288734,-1.6327973764223527
18.95791583166333,0,-1.9148927036711456,-2.396549956132227,-3.5267978670837365,-1.2663020451807172,-2.1564655033901854,-2.667488524487067,-1.6861241087172343
19.038076152304605,0,-1.9069568854125376,-2.4016046527311112,-3.5322192070940193,-1.2709900983682032,-2.203478599687819,-2.710316314955964,-1.722639742940687
19.11823647294589,0,-1.9019972070583635,-2.4066486047198046,-3.537620248619517,-1.2756769608200922,-2.242596549561508,-2.7558572530124943,-1.7375109683250405
19.19839679358717,0,-1.94716759245452,-2.411681779310223,-3.5430012381146536,-1.280362320505793,-2.2691327776832506,-2.761860557919796,-1.7638968486084972
19.27855711422845,0,-1.8717311457876085,-2.4167041457218366,-3.5483624147956156,-1.2850458766480573,-2.2894317117001584,-2.799303580046112,-1.7798633312134422
19.35871743486974,0,-1.9608503095473864,-2.4217156751286177,-3.5537040109300513,-1.289727339327184,-2.3013296353004944,-2.821109032930831,-1.7722271254640056
19.438877755511022,0,-2.0224139471095253,-2.4267163406072503,-3.559026252114079,-1.2944064291004211,-2.3072129026805315,-2.834208827725888,-1.8039698372146467
19.519038076152302,0,-2.1935697521675674,-2.431706117086593,-3.564329357537233,-1.299082876635953,-2.356355066923137,-2.902595749975582,-1.8454573463687687
19.599198396793582,0,-2.372510032750356,-2.4366849812983427,-3.5696135402358573,-1.303756422360828,-2.3983981466867923,-2.9566727261099786,-1.8749204325860747
19.679358717434862,0,-2.484711065949562,-2.4416529117288794,-3.5748790073355066,-1.3084268161222525,-2.433821711356487,-3.004424849537303,-1.8919128989474532
19.75951903807615,0,-2.509141710019075,-2.446609888572265,-3.5801259602828375,-1.3130938168616928,-2.460596272011032,-3.033599038427465,-1.9237036756165107
19.83967935871744,0,-2.641846501290776,-2.4515558936843735,-3.585354595067489,-1.3177571923012577,-2.4814659657981704,-3.0709141175594237,-1.9172460058022647
19.91983967935872,0,-2.668116829515155,-2.456490910538112,-3.590565102434386,-1.3224167186418379,-2.4972137110623946,-3.0973376079875363,-1.9317802911855728
20.0,0,-2.4018262687356398,-2.4614149241797207,-3.595757668086911,-1.3270721802725303,-2.503077566175387,-3.1297921321564117,-1.8961211608814936
